date.start,date.end,stratum,trip.start,trip.end,soak.hrs,length,gear,mesh,chinook,chum,sockeye,sheefish,whitefish,chinook.goal,chum.goal,sockeye.goal,type,village
6/28/2021,6/28/2021,C,10:30,13:00,1:30,90,Driftnet,6,9,1,21,0,0,2,1,2,Village,Kwethluk
6/28/2021,6/28/2021,C,11:30,14:00,2:00,150,Driftnet,5.5,7,2,25,0,0,2,1,1,Village,Kwethluk
6/28/2021,6/28/2021,C,13:30,14:30,0:45,150,Driftnet,6,9,0,8,0,0,1,1,1,Village,Kwethluk
6/28/2021,6/28/2021,B,10:00,12:30,1:45,144,Driftnet,6,10,3,60,0,0,1,1,2,Village,Kwethluk
6/28/2021,6/28/2021,C,10:00,14:00,3:30,150,Driftnet,6,9,1,16,0,0,1,1,2,Village,Kwethluk
6/28/2021,6/28/2021,C,10:00,13:45,2:00,150,Driftnet,6,25,1,9,0,0,2,1,1,Village,Kwethluk
6/28/2021,6/28/2021,B,11:00,12:45,1:30,150,Driftnet,5.5,11,10,12,0,0,4,3,3,Village,Napakiak
6/28/2021,6/28/2021,B,10:30,13:00,2:15,150,Driftnet,6,32,2,26,0,0,5,1,4,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,13:00,15:30,2:15,150,Driftnet,5.5,13,10,13,0,0,4,3,3,Village,Napakiak
6/28/2021,6/28/2021,B,10:30,14:30,3:45,150,Driftnet,5.875,27,2,39,0,0,2,1,5,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,11:00,12:30,1:15,150,Driftnet,6,21,0,30,0,0,2,1,5,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,14:00,15:00,0:45,150,Driftnet,6,8,0,20,0,0,5,1,5,Fish camp,Napaskiak
6/28/2021,6/28/2021,B,10:45,15:45,4:15,150,Driftnet,5.5,26,20,23,0,0,4,3,4,Village,Napakiak
6/28/2021,6/28/2021,B,10:00,12:00,1:45,150,Driftnet,6,24,2,48,0,0,3,1,4,Fish camp,Napaskiak
