date.start,date.end,gear,stratum,mesh,length,trip.start,trip.end,soak.min,chinook,chum,sockeye,sheefish,whitefish
7/1/2017,7/1/2017,Drift,B,5.5,150,15:30,18:30,60,0,1,40,0,0
7/1/2017,7/1/2017,Drift,C,6,150,15:00,17:00,60,0,12,8,0,0
7/1/2017,7/1/2017,Drift,C,5.5,150,15:30,17:00,70,1,23,9,0,0
7/1/2017,7/1/2017,Drift,C,5.5,150,15:30,17:00,70,0,23,9,0,0
7/1/2017,7/1/2017,Set,C,5.13,100,15:00,20:00,300,0,3,27,0,0
7/1/2017,7/1/2017,Drift,C,6,150,16:00,17:00,15,0,50,50,0,0
7/1/2017,7/1/2017,Drift,C,6,150,15:00,17:00,100,0,30,20,0,0
7/1/2017,7/1/2017,Drift,A,6,150,15:00,19:00,150,4,1,46,0,0
7/1/2017,7/1/2017,Drift,C,5.5,150,16:00,17:30,20,0,45,34,0,0
7/1/2017,7/1/2017,Drift,C,6,150,18:00,21:30,120,2,10,6,0,0
7/1/2017,7/1/2017,Drift,C,6,150,15:00,16:30,20,0,31,3,0,0
7/1/2017,7/1/2017,Drift,C,6,150,15:00,17:30,75,2,10,41,0,0
7/1/2017,7/1/2017,Drift,C,6,150,15:00,17:00,35,1,40,41,0,0
7/1/2017,7/1/2017,Drift,C,5.5,150,17:30,18:00,30,1,3,22,0,0
7/1/2017,7/1/2017,Drift,B,6,150,15:00,18:00,90,8,30,35,0,0
7/1/2017,7/1/2017,Drift,B,5.75,150,15:00,17:00,120,1,30,20,0,0
7/1/2017,7/1/2017,Drift,C,5.25,150,16:00,18:40,120,2,45,28,0,0
7/1/2017,7/1/2017,Drift,B,5.38,150,17:00,20:00,35,0,28,8,0,0
7/1/2017,7/1/2017,Drift,B,5.38,60,15:10,16:10,95,0,12,0,0,0
7/1/2017,7/1/2017,Drift,C,5.5,150,15:00,17:30,60,1,74,34,0,0
7/1/2017,7/1/2017,Drift,B,6,120,19:00,20:00,40,0,5,6,0,0
